month_interview,years_lived_elsewhere,educ_yrs,age,exper,female,rural,earnings_usd,christian_main,christian_evang,muslim,kikuyu,wealth_group
7,31,8,31,17,0,0,150,0,1,0,0,richer
4,0,15,27,6,0,1,150,1,0,0,0,poorer
4,21,10,25,9,0,1,150,1,0,0,1,middle
2,0,10,26,10,0,1,150,1,0,0,0,middle
6,0,6,34,22,0,1,150,1,0,0,0,middle
4,0,6,32,20,0,1,150,1,0,0,0,poorer
2,0,7,24,11,0,1,150,1,0,0,0,poorest
5,0,10,23,7,0,1,150,0,1,0,0,poorer
3,23,13,25,6,0,0,150,0,1,0,1,richer
4,0,0,35,29,0,0,150,0,0,1,0,poorest
2,0,8,27,13,0,1,150,0,1,0,0,poorer
5,18,3,48,39,0,0,150,0,0,1,0,middle
3,0,14,42,22,0,1,150,1,0,0,0,middle
5,0,7,23,10,0,1,150,1,0,0,0,poorest
4,26,7,35,22,0,0,150,1,0,0,1,richer
5,0,8,48,34,0,1,150,1,0,0,1,middle
5,17,9,20,5,0,1,150,1,0,0,0,poorer
6,0,7,31,18,0,0,150,1,0,0,0,richer
3,0,8,33,19,0,1,150,0,1,0,0,poorest
5,25,12,25,7,0,1,150,1,0,0,0,poorer
4,0,16,31,9,0,0,150,1,0,0,0,richest
3,0,10,36,20,0,0,150,0,0,0,0,richest
5,0,7,31,18,0,0,150,0,1,0,0,richer
5,0,6,24,12,0,1,150,0,0,0,0,middle
3,0,10,32,16,0,1,150,1,0,0,0,middle
5,0,16,29,7,0,1,150,1,0,0,0,richer
3,0,5,37,26,0,1,150,0,1,0,0,poorest
3,0,8,32,18,0,1,150,1,0,0,0,middle
4,0,10,47,31,0,0,150,1,0,0,1,richer
5,0,8,43,29,0,1,150,0,1,0,0,middle
4,0,8,33,19,0,1,150,0,0,0,0,poorer
3,0,9,17,2,0,0,150,0,0,1,0,poorer
3,0,8,21,7,0,0,150,1,0,0,1,richer
3,22,14,25,5,0,0,150,1,0,0,0,richest
6,0,10,28,12,0,0,150,0,0,0,0,richer
3,22,8,25,11,0,0,150,0,0,0,0,middle
3,33,10,41,25,0,0,150,0,1,0,1,richest
4,10,7,45,32,0,0,150,1,0,0,1,richer
3,25,8,28,14,0,1,150,1,0,0,0,poorer
4,0,15,24,3,0,0,150,1,0,0,1,richest
3,35,9,39,24,0,1,150,0,0,0,1,richest
5,0,14,34,14,0,1,150,1,0,0,0,poorer
3,23,8,23,9,0,0,150,0,0,0,0,poorer
3,22,14,23,3,0,0,150,1,0,0,0,richer
3,0,10,42,26,0,1,150,1,0,0,0,middle
2,0,7,26,13,0,1,150,1,0,0,0,poorer
2,0,10,25,9,0,1,150,1,0,0,1,richest
5,0,10,24,8,0,1,150,1,0,0,0,middle
5,0,8,47,33,0,0,150,0,0,1,0,richer
5,0,15,23,2,0,1,150,1,0,0,0,richer
5,0,16,24,2,0,1,150,1,0,0,0,middle
4,0,0,48,42,0,0,150,0,0,1,0,poorest
2,0,8,26,12,0,1,150,1,0,0,0,poorest
3,0,7,36,23,0,1,150,1,0,0,0,poorer
5,37,4,47,37,0,0,150,1,0,0,0,richer
5,4,10,29,13,0,0,150,1,0,0,0,richer
3,0,8,42,28,0,1,150,0,1,0,0,richer
6,21,8,24,10,0,0,150,1,0,0,0,richer
4,0,6,26,14,0,0,150,1,0,0,1,richest
4,0,15,23,2,0,0,150,0,0,0,0,richest
5,0,4,35,25,0,1,150,0,1,0,0,middle
2,0,15,53,32,0,1,150,1,0,0,0,richer
6,0,8,48,34,0,0,150,0,0,0,1,richer
6,0,10,35,19,0,1,150,0,0,1,0,middle
6,27,10,32,16,0,0,150,1,0,0,0,richest
5,0,3,26,17,0,1,150,1,0,0,1,poorest
4,0,7,26,13,0,1,150,1,0,0,1,richer
2,18,12,24,6,0,0,150,0,0,0,0,richer
7,0,10,47,31,0,0,150,1,0,0,0,richest
4,0,10,22,6,0,1,150,1,0,0,0,middle
5,0,15,27,6,0,0,150,1,0,0,0,richest
5,0,8,43,29,0,0,150,0,1,0,1,richest
4,0,8,38,24,0,0,150,1,0,0,0,poorer
4,0,6,19,7,0,0,150,1,0,0,0,poorest
5,32,15,37,16,0,0,150,0,1,0,0,richest
4,0,8,46,32,0,0,150,1,0,0,0,richest
3,25,8,32,18,0,0,150,1,0,0,0,richer
5,12,10,22,6,0,0,150,1,0,0,0,richer
4,0,4,42,32,0,1,150,0,0,0,0,middle
6,0,8,50,36,0,1,150,0,0,1,0,richer
5,0,10,21,5,0,0,150,1,0,0,0,richer
6,0,7,31,18,0,0,150,1,0,0,0,richer
3,0,13,36,17,0,1,150,1,0,0,0,middle
7,0,10,40,24,0,0,150,0,0,1,0,richest
5,0,0,30,24,0,1,150,1,0,0,0,poorer
5,20,10,41,25,0,1,150,0,1,0,1,richest
4,0,8,30,16,0,0,150,0,0,1,0,richest
6,0,5,34,23,0,1,150,0,1,0,0,poorer
6,24,3,44,35,0,0,150,0,0,1,0,middle
7,0,14,30,10,0,1,150,1,0,0,0,poorer
4,28,10,32,16,0,0,150,1,0,0,1,richer
4,24,4,31,21,0,0,150,0,0,0,0,middle
5,0,9,30,15,0,1,150,1,0,0,0,middle
4,0,8,33,19,0,0,150,1,0,0,1,middle
7,25,10,45,29,0,0,150,0,1,0,0,richest
5,0,10,25,9,0,0,150,1,0,0,0,middle
4,25,10,26,10,0,0,150,1,0,0,0,richest
5,0,10,21,5,0,1,150,1,0,0,1,richer
6,24,7,48,35,0,0,150,1,0,0,1,poorer
5,0,8,28,14,0,1,150,0,1,0,1,poorer
2,23,15,24,3,0,0,150,1,0,0,1,richest
3,0,10,54,38,0,1,150,1,0,0,1,middle
3,17,6,44,32,0,1,150,0,1,0,1,richer
6,0,8,30,16,0,1,150,1,0,0,1,middle
6,25,8,49,35,0,0,150,1,0,0,0,richer
3,24,16,24,2,0,0,150,1,0,0,0,richest
6,0,8,21,7,0,1,150,1,0,0,0,poorest
3,5,13,25,6,0,0,150,1,0,0,1,richest
4,21,8,29,15,0,0,150,1,0,0,0,richer
3,0,12,28,10,0,1,150,1,0,0,0,richer
2,0,8,20,6,0,1,150,0,1,0,0,poorer
3,20,12,20,2,0,0,150,1,0,0,0,richer
3,0,10,31,15,0,0,150,0,0,1,0,middle
3,22,13,22,3,0,0,150,1,0,0,1,richer
6,0,8,23,9,0,1,150,0,0,0,0,middle
2,0,8,35,21,0,1,150,1,0,0,0,richer
4,20,12,23,5,0,0,150,1,0,0,0,richest
6,0,14,25,5,0,1,150,1,0,0,0,richer
4,0,13,40,21,0,0,150,1,0,0,0,richer
2,0,8,24,10,0,0,150,1,0,0,0,richest
3,0,9,23,8,0,1,150,1,0,0,0,middle
3,41,0,48,42,0,0,150,0,0,1,0,poorer
2,27,7,27,14,0,1,150,0,1,0,1,middle
3,0,8,25,11,0,1,150,1,0,0,1,poorer
5,0,7,31,18,0,1,150,1,0,0,0,poorer
5,0,8,23,9,0,1,150,0,1,0,0,poorer
2,16,8,31,17,0,0,150,1,0,0,0,richest
5,0,8,21,7,0,1,150,1,0,0,0,poorer
6,21,13,23,4,0,0,150,1,0,0,0,richer
4,0,14,25,5,0,1,150,1,0,0,0,poorer
4,6,9,17,2,0,1,150,0,0,0,0,middle
6,0,8,35,21,0,1,150,1,0,0,0,middle
5,30,10,34,18,0,1,150,1,0,0,0,richer
3,20,10,26,10,0,0,150,1,0,0,0,richer
6,0,8,44,30,0,0,150,0,0,1,0,middle
5,0,8,34,20,0,0,150,0,1,0,1,richest
4,0,10,38,22,0,0,150,1,0,0,0,richer
3,0,10,27,11,0,1,150,0,0,1,0,poorest
5,0,0,45,39,0,1,150,1,0,0,1,richer
3,34,8,44,30,0,1,150,1,0,0,0,middle
5,0,8,35,21,0,1,150,1,0,0,0,poorer
5,0,13,33,14,0,0,150,0,0,1,0,richest
3,23,8,33,19,0,0,150,0,0,1,0,richer
5,0,10,37,21,0,1,150,1,0,0,0,poorer
4,0,14,28,8,0,1,150,0,0,1,0,poorest
3,0,8,45,31,0,1,150,1,0,0,1,middle
6,0,7,22,9,0,1,150,1,0,0,0,richest
4,25,10,28,12,0,0,150,1,0,0,0,richest
6,7,10,24,8,0,0,150,0,1,0,0,richer
3,28,2,49,41,0,0,150,1,0,0,0,middle
6,23,16,26,4,0,0,150,1,0,0,0,richest
4,0,10,23,7,0,1,150,1,0,0,0,middle
2,0,13,22,3,0,0,150,1,0,0,0,richer
4,20,8,37,23,0,0,150,1,0,0,0,richer
4,4,10,26,10,0,0,150,0,1,0,0,richer
2,24,10,24,8,0,0,150,1,0,0,0,middle
3,24,10,24,8,0,0,150,0,0,1,0,middle
5,0,14,36,16,0,1,150,1,0,0,0,middle
4,20,15,40,19,0,0,150,0,1,0,0,richest
5,0,0,45,39,0,1,150,0,0,0,0,poorest
5,0,8,53,39,0,0,150,1,0,0,0,middle
3,0,10,24,8,0,0,150,1,0,0,0,richer
4,20,10,43,27,0,0,150,1,0,0,1,richest
6,25,16,33,11,0,0,150,0,1,0,0,richest
4,0,8,27,13,0,0,150,1,0,0,0,richer
5,37,10,39,23,0,1,150,1,0,0,1,richest
7,0,10,46,30,0,0,150,0,1,0,0,middle
3,0,6,39,27,0,1,150,1,0,0,1,richer
3,0,10,31,15,0,1,150,1,0,0,0,middle
5,28,8,44,30,0,1,150,1,0,0,1,richest
3,0,7,43,30,0,1,150,1,0,0,0,poorer
6,0,8,43,29,0,1,150,0,1,0,0,poorer
6,0,8,53,39,0,1,150,1,0,0,1,richer
3,16,10,27,11,0,1,150,1,0,0,0,middle
7,0,8,26,12,0,0,150,0,0,0,1,richer
4,0,7,50,37,0,1,150,1,0,0,0,middle
3,32,14,35,15,0,0,150,0,1,0,0,middle
5,22,10,42,26,0,0,150,1,0,0,1,richest
3,0,0,33,27,0,0,150,0,0,1,0,poorer
4,0,0,54,48,0,1,150,0,0,1,0,poorer
3,0,7,19,6,0,1,150,1,0,0,0,poorer
5,0,10,37,21,0,1,150,0,1,0,0,middle
5,0,10,45,29,0,0,150,1,0,0,0,richer
6,0,8,38,24,0,1,150,0,1,0,0,poorest
7,19,13,23,4,0,0,150,1,0,0,0,richest
3,0,10,29,13,0,0,150,0,0,1,0,richer
3,,7,51,38,0,0,150,0,1,0,1,richer
3,0,8,20,6,0,1,150,1,0,0,1,middle
5,0,10,27,11,0,1,150,0,1,0,0,middle
5,0,15,54,33,0,1,150,1,0,0,0,middle
3,25,16,27,5,0,0,150,0,1,0,0,richest
3,22,10,44,28,0,0,150,1,0,0,0,richest
4,0,8,47,33,0,0,150,0,0,0,0,richer
3,0,10,25,9,0,1,150,1,0,0,1,richer
6,25,8,30,16,0,1,150,0,1,0,0,middle
5,14,5,41,30,0,0,150,0,1,0,0,richest
6,0,10,40,24,0,0,150,1,0,0,1,richest
3,0,15,25,4,0,1,150,1,0,0,1,middle
3,28,7,30,17,0,0,150,1,0,0,0,richer
2,25,16,37,15,0,0,150,1,0,0,0,richest
3,20,7,20,7,0,1,150,1,0,0,0,poorer
3,26,12,32,14,0,0,150,1,0,0,0,richest
3,13,10,43,27,0,1,150,0,1,0,1,richer
5,45,0,46,40,0,0,150,0,0,1,0,richest
6,0,8,37,23,0,0,150,0,1,0,0,richer
4,0,0,35,29,0,0,150,0,0,1,0,poorer
3,25,9,26,11,0,0,150,0,1,0,0,middle
5,0,15,27,6,0,0,150,1,0,0,0,richest
2,6,9,26,11,0,0,150,1,0,0,1,richer
3,0,0,45,39,0,1,150,0,0,1,0,poorest
5,0,8,30,16,0,0,150,0,0,0,0,richer
6,0,6,43,31,0,1,150,1,0,0,1,middle
4,23,10,33,17,0,0,150,0,1,0,0,richest
6,0,8,33,19,0,1,150,1,0,0,0,middle
4,0,16,30,8,0,0,150,1,0,0,0,richest
5,0,5,48,37,0,1,150,1,0,0,0,poorer
5,0,7,45,32,0,1,150,0,0,1,0,poorest
3,35,4,47,37,0,0,150,1,0,0,0,richer
6,29,10,44,28,0,0,150,1,0,0,0,poorer
3,18,8,23,9,0,0,150,0,0,1,0,middle
3,0,8,21,7,0,1,150,1,0,0,0,middle
6,0,5,46,35,0,1,150,0,0,0,0,poorer
6,0,3,45,36,0,1,150,1,0,0,0,poorest
4,30,10,35,19,0,1,150,1,0,0,1,middle
6,0,10,20,4,0,0,150,1,0,0,0,richest
3,25,5,32,21,0,0,150,1,0,0,1,richest
3,27,0,34,28,0,1,150,0,0,1,0,poorest
2,0,15,27,6,0,0,150,0,0,1,0,poorest
4,29,9,29,14,0,0,150,1,0,0,0,richer
6,0,8,30,16,0,1,150,1,0,0,0,middle
5,0,15,28,7,0,1,150,1,0,0,1,richer
7,19,17,23,0,0,0,150,1,0,0,1,richest
3,37,10,37,21,0,1,150,1,0,0,0,middle
7,0,15,30,9,0,1,150,1,0,0,0,middle
2,0,8,23,9,0,0,150,1,0,0,1,middle
4,22,14,29,9,0,0,150,1,0,0,0,richer
5,0,0,38,32,0,1,150,1,0,0,0,poorer
3,23,10,26,10,0,0,150,0,0,0,0,richer
6,0,8,47,33,0,1,150,1,0,0,0,middle
6,0,9,30,15,0,1,150,1,0,0,0,middle
4,9,8,44,30,0,0,150,1,0,0,0,richer
3,29,10,29,13,0,0,150,0,0,0,1,richer
6,0,10,25,9,0,0,150,0,1,0,0,richest
5,23,15,28,7,0,0,150,0,1,0,0,richest
6,22,10,23,7,0,0,150,0,0,1,0,richer
4,0,8,26,12,0,0,150,1,0,0,0,poorest
3,0,10,25,9,0,1,150,0,1,0,0,poorer
5,28,9,51,36,0,0,150,1,0,0,1,richest
6,25,10,26,10,0,0,150,0,0,0,0,richer
5,0,4,53,43,0,1,150,1,0,0,0,poorer
3,8,8,48,34,0,1,150,1,0,0,1,middle
3,23,7,26,13,0,0,150,0,1,0,1,richest
6,0,0,44,38,0,1,150,0,0,1,0,poorest
6,36,8,51,37,0,1,150,1,0,0,0,middle
6,0,10,42,26,0,1,150,1,0,0,0,richer
6,0,7,47,34,0,1,150,1,0,0,1,middle
4,0,8,35,21,0,0,150,1,0,0,0,middle
5,0,8,36,22,0,1,150,0,1,0,0,middle
3,0,8,46,32,0,1,150,1,0,0,0,richer
3,0,10,25,9,0,1,150,1,0,0,0,poorest
5,0,10,30,14,0,0,150,1,0,0,0,richer
7,14,10,34,18,0,0,150,1,0,0,0,richer
7,18,8,23,9,0,0,150,0,1,0,0,middle
4,0,7,37,24,0,1,150,1,0,0,0,poorer
4,0,10,22,6,0,1,150,1,0,0,0,poorest
5,26,8,34,20,0,0,150,0,0,1,0,richer
5,0,10,26,10,0,0,150,0,0,1,0,middle
4,20,10,35,19,0,0,150,1,0,0,0,richer
4,0,15,28,7,0,1,150,1,0,0,0,richer
5,0,8,25,11,0,1,150,1,0,0,0,poorer
3,22,10,28,12,0,0,150,1,0,0,0,richer
4,0,10,20,4,0,1,150,0,1,0,0,poorer
3,0,6,26,14,0,1,150,0,0,1,0,poorest
3,0,8,25,11,0,0,150,1,0,0,0,poorer
2,33,15,35,14,0,0,150,1,0,0,0,richest
4,26,10,31,15,0,0,150,0,1,0,0,richer
6,35,10,40,24,0,1,150,0,0,0,1,middle
5,0,10,50,34,0,1,150,1,0,0,0,middle
4,34,8,44,30,0,0,150,0,0,1,0,poorer
2,0,6,25,13,0,0,150,0,1,0,0,richer
3,9,8,29,15,0,1,150,1,0,0,0,poorer
3,0,7,33,20,0,1,150,0,0,0,0,richer
7,10,14,32,12,0,1,150,1,0,0,0,poorer
4,0,10,32,16,0,0,150,0,1,0,0,richest
6,21,8,33,19,0,0,150,0,1,0,0,richer
3,0,8,26,12,0,0,150,0,0,1,0,middle
5,0,15,26,5,0,1,150,1,0,0,1,richer
5,0,8,23,9,0,0,150,1,0,0,0,poorer
3,0,7,45,32,0,1,150,1,0,0,0,poorest
5,0,10,34,18,0,1,150,0,0,1,0,poorest
4,46,10,52,36,0,1,150,1,0,0,0,middle
4,0,8,37,23,0,1,150,0,1,0,0,poorer
3,20,0,25,19,0,0,150,0,0,1,0,richer
6,19,10,22,6,0,0,150,1,0,0,0,richer
5,0,14,22,2,0,1,150,1,0,0,0,richest
6,0,10,37,21,0,0,150,1,0,0,1,richest
3,34,9,34,19,0,0,150,0,1,0,1,richer
3,21,10,31,15,0,0,150,1,0,0,1,richer
6,0,3,46,37,0,1,150,1,0,0,0,middle
4,0,9,24,9,0,0,150,0,0,1,0,richer
4,0,12,19,1,0,1,150,1,0,0,1,middle
3,0,0,49,43,0,1,150,0,0,1,0,poorest
6,0,10,21,5,0,1,150,0,1,0,0,richer
3,0,15,26,5,0,1,150,0,0,1,0,poorest
2,0,10,21,5,0,1,150,1,0,0,0,poorest
4,0,4,29,19,0,0,150,0,0,1,0,middle
2,29,10,33,17,0,1,150,0,1,0,1,poorer
3,0,5,47,36,0,1,150,0,0,1,0,poorer
5,17,5,37,26,0,1,150,0,1,0,0,richer
4,49,10,49,33,0,1,150,1,0,0,0,richer
6,24,8,27,13,0,0,150,0,0,1,0,middle
6,0,8,42,28,0,1,150,0,1,0,0,middle
4,0,10,41,25,0,0,150,1,0,0,1,richer
6,24,15,25,4,0,0,150,1,0,0,0,richest
2,0,8,46,32,0,1,150,0,0,0,1,poorest
3,0,0,45,39,0,1,150,0,0,1,0,poorest
6,0,10,20,4,0,1,150,1,0,0,0,middle
5,20,10,25,9,0,0,150,0,0,1,0,richest
5,0,8,22,8,0,1,150,1,0,0,0,poorer
3,0,8,35,21,0,0,150,1,0,0,0,richer
2,30,16,30,8,0,1,150,0,1,0,0,middle
4,0,10,28,12,0,0,150,1,0,0,0,richer
5,0,8,30,16,0,1,150,1,0,0,0,poorer
4,0,6,44,32,0,1,150,0,1,0,0,poorer
5,24,15,29,8,0,0,150,1,0,0,0,poorer
5,31,8,37,23,0,0,150,0,0,1,0,middle
6,41,7,43,30,0,0,150,0,0,1,0,richest
5,25,15,53,32,0,1,150,0,1,0,1,richer
5,0,8,35,21,0,0,150,1,0,0,0,richer
3,27,9,28,13,0,0,150,1,0,0,0,middle
6,0,8,39,25,0,1,150,0,1,0,0,middle
5,26,8,30,16,0,0,150,1,0,0,0,middle
2,22,10,24,8,0,0,150,0,0,0,0,richest
5,0,14,24,4,0,0,150,1,0,0,0,richer
5,0,10,21,5,0,0,150,0,0,1,0,richer
3,0,9,31,16,0,1,150,0,1,0,0,middle
5,0,10,41,25,0,1,150,1,0,0,0,middle
3,0,8,18,4,0,0,150,0,0,1,0,poorest
3,0,15,27,6,0,1,150,0,1,0,0,middle
4,0,7,54,41,0,0,150,1,0,0,1,richer
5,0,7,17,4,0,1,150,1,0,0,0,middle
4,18,10,21,5,0,0,150,1,0,0,1,richer
6,0,7,44,31,0,1,150,1,0,0,0,poorer
5,29,8,32,18,0,1,150,1,0,0,0,poorer
6,0,8,39,25,0,1,150,1,0,0,0,poorer
7,17,5,27,16,0,1,150,1,0,0,0,middle
2,16,3,24,15,0,0,150,1,0,0,0,richer
2,0,8,38,24,0,1,150,1,0,0,0,poorer
4,0,16,24,2,0,1,150,1,0,0,0,richest
3,0,9,25,10,0,0,150,0,0,0,0,middle
3,0,7,18,5,0,0,150,0,0,1,0,poorest
7,0,10,25,9,0,0,150,0,0,0,1,richer
2,0,14,23,3,0,0,150,1,0,0,0,richer
3,36,10,36,20,0,1,150,1,0,0,0,richest
3,0,8,31,17,0,1,150,1,0,0,0,middle
3,0,10,43,27,0,0,150,0,0,1,0,poorest
5,21,8,36,22,0,0,150,0,1,0,0,richer
3,0,10,35,19,0,1,150,1,0,0,0,poorer
4,0,10,29,13,0,0,150,0,1,0,0,richest
4,0,15,52,31,0,1,150,1,0,0,0,middle
4,0,15,26,5,0,0,150,1,0,0,0,richest
4,24,10,34,18,0,0,150,1,0,0,0,richest
3,36,9,47,32,0,0,150,1,0,0,1,richer
5,0,14,29,9,0,1,150,0,1,0,0,poorest
7,23,12,33,15,0,0,150,0,0,1,0,richer
3,0,14,49,29,0,1,150,1,0,0,0,middle
5,0,8,34,20,0,0,150,1,0,0,0,richer
5,0,7,47,34,0,1,150,0,1,0,0,poorest
3,4,8,19,5,0,0,150,1,0,0,1,richer
2,27,16,31,9,0,0,150,0,1,0,0,richest
3,0,8,38,24,0,0,150,1,0,0,0,richer
2,12,15,48,27,0,0,150,1,0,0,0,richest
2,0,8,35,21,0,1,150,1,0,0,0,poorest
4,24,10,30,14,0,0,150,1,0,0,0,richer
4,13,14,23,3,0,0,150,0,0,1,1,richest
5,0,0,28,22,0,1,150,0,0,1,0,poorest
6,0,8,37,23,0,1,150,1,0,0,1,poorer
4,0,16,25,3,0,1,150,1,0,0,0,richer
2,0,13,21,2,0,1,150,1,0,0,0,middle
3,21,10,25,9,0,0,150,1,0,0,0,richer
4,0,1,54,47,0,0,150,0,0,1,0,poorest
5,0,8,37,23,0,1,150,0,1,0,0,poorer
4,11,14,21,1,0,0,150,1,0,0,0,richest
6,0,7,32,19,0,1,150,1,0,0,0,middle
6,32,8,37,23,0,1,150,0,1,0,0,richer
4,0,8,35,21,0,0,150,1,0,0,1,richest
3,33,8,37,23,0,0,150,1,0,0,0,richest
5,0,5,39,28,0,1,150,0,0,0,0,poorest
4,0,8,35,21,0,1,150,1,0,0,0,poorer
6,0,8,47,33,0,1,150,1,0,0,0,middle
2,0,10,23,7,0,0,150,0,0,1,0,poorest
6,0,16,27,5,0,0,150,1,0,0,0,richest
3,20,15,23,2,0,0,150,1,0,0,0,richest
5,0,4,38,28,0,1,150,0,1,0,0,poorest
4,0,10,20,4,0,0,150,0,0,1,0,richest
7,0,8,44,30,0,0,150,1,0,0,1,richest
7,29,16,34,12,0,0,150,0,1,0,1,richest
3,0,14,25,5,0,1,150,1,0,0,0,poorest
6,21,10,21,5,0,0,150,1,0,0,0,richer
5,0,8,31,17,0,1,150,1,0,0,1,richer
4,0,15,38,17,0,0,150,1,0,0,1,poorer
5,19,8,24,10,0,0,150,0,1,0,0,richer
3,31,10,43,27,0,0,150,0,1,0,1,middle
3,19,14,22,2,0,0,150,0,1,0,0,richest
4,0,10,23,7,0,1,150,0,0,0,0,poorer
5,21,9,21,6,0,1,150,0,1,0,0,poorer
5,0,15,47,26,0,1,150,1,0,0,1,poorer
4,0,16,38,16,0,0,150,0,0,0,1,richer
4,0,16,26,4,0,1,150,1,0,0,0,middle
4,28,8,39,25,0,0,150,0,1,0,0,richest
4,0,8,21,7,0,0,150,0,0,1,0,middle
7,32,3,37,28,0,0,150,0,0,1,0,richest
4,28,15,28,7,0,0,150,1,0,0,0,richer
5,19,14,35,15,0,0,150,0,1,0,0,richest
5,28,8,35,21,0,0,150,1,0,0,0,richer
3,22,8,45,31,0,0,150,1,0,0,1,richest
3,0,2,46,38,0,0,150,0,0,1,0,middle
2,23,10,25,9,0,0,150,0,1,0,0,richest
5,0,8,45,31,0,1,150,0,1,0,0,poorer
3,0,8,25,11,0,1,150,1,0,0,0,poorer
6,0,15,50,29,0,1,150,1,0,0,0,middle
6,0,6,17,5,0,0,150,0,0,1,0,richer
2,0,7,39,26,0,1,150,0,1,0,0,middle
5,0,13,25,6,0,0,150,0,0,1,0,richer
4,0,8,19,5,0,1,150,1,0,0,0,poorer
3,0,16,48,26,0,0,150,1,0,0,0,richest
5,0,10,52,36,0,1,150,1,0,0,0,richer
7,0,8,22,8,0,1,150,0,0,0,0,middle
6,23,10,24,8,0,1,150,0,1,0,1,middle
3,0,7,37,24,0,0,150,1,0,0,0,richest
3,0,8,50,36,0,1,150,1,0,0,0,poorest
5,26,15,30,9,0,0,150,1,0,0,0,richest
6,0,8,45,31,0,1,150,1,0,0,1,richer
6,0,15,26,5,0,1,150,1,0,0,1,richer
5,0,8,44,30,0,0,150,1,0,0,0,poorest
3,19,10,21,5,0,0,150,0,1,0,0,richer
5,0,8,36,22,0,0,150,1,0,0,0,richest
2,0,10,37,21,0,0,150,0,1,0,0,richer
2,0,8,37,23,0,1,150,1,0,0,0,poorer
5,0,10,24,8,0,1,150,0,0,1,0,poorest
5,0,7,22,9,0,1,150,1,0,0,0,poorest
5,29,10,31,15,0,0,150,1,0,0,0,richer
3,0,8,15,1,0,1,150,1,0,0,1,middle
4,0,8,29,15,0,1,150,1,0,0,0,poorer
6,0,8,44,30,0,0,150,1,0,0,1,richer
7,21,16,28,6,0,0,150,1,0,0,0,richer
6,11,8,36,22,0,1,150,1,0,0,0,middle
3,0,0,48,42,0,1,150,0,0,0,0,poorest
3,0,0,50,44,0,0,150,0,0,1,0,middle
7,0,7,45,32,0,0,150,1,0,0,0,richer
3,0,0,36,30,0,1,150,0,0,1,0,poorest
6,36,8,42,28,0,1,150,0,1,0,0,poorer
3,0,8,52,38,0,1,150,0,0,0,0,poorest
6,21,10,23,7,0,1,151,0,1,0,1,middle
4,36,10,48,32,0,1,155,0,1,0,0,richer
5,18,12,28,10,0,0,156,0,1,0,0,richer
5,12,9,38,23,0,0,156,0,0,1,0,middle
4,0,15,28,7,0,0,158,0,1,0,1,richest
2,0,8,30,16,0,0,160,0,0,0,0,middle
4,0,10,21,5,0,0,160,1,0,0,0,richest
4,0,13,27,8,0,0,160,1,0,0,0,richest
4,0,2,43,35,0,1,160,1,0,0,0,poorest
5,0,7,18,5,0,1,160,1,0,0,0,richer
2,0,10,49,33,0,0,160,0,1,0,1,middle
4,17,8,23,9,0,1,160,0,1,0,0,poorer
3,0,7,38,25,0,1,160,1,0,0,0,poorest
5,0,8,33,19,0,1,160,1,0,0,1,middle
7,25,9,25,10,0,1,160,1,0,0,1,richer
3,0,4,22,12,0,0,160,0,0,1,0,middle
3,0,0,32,26,0,1,160,0,0,1,0,poorest
2,0,8,44,30,0,1,160,0,0,0,0,poorest
6,0,10,35,19,0,0,160,1,0,0,1,middle
4,0,14,29,9,0,1,160,1,0,0,1,poorer
4,18,8,44,30,0,1,160,1,0,0,0,middle
5,30,7,42,29,0,1,160,1,0,0,1,middle
3,0,7,17,4,0,1,160,1,0,0,0,middle
4,0,10,48,32,0,1,160,0,0,1,0,middle
2,38,14,38,18,0,0,160,1,0,0,0,richer
6,0,10,41,25,0,1,160,0,1,0,0,richer
7,26,8,28,14,0,0,160,0,1,0,0,middle
5,,15,21,0,0,1,160,0,1,0,1,poorer
2,0,15,28,7,0,1,160,0,1,0,0,middle
3,34,15,37,16,0,0,160,1,0,0,0,richer
4,9,15,24,3,0,0,160,1,0,0,0,richer
7,36,8,46,32,0,0,160,0,1,0,0,richest
2,24,14,29,9,0,0,160,1,0,0,0,richest
3,0,14,34,14,0,1,160,1,0,0,0,poorer
6,0,2,34,26,0,1,160,0,1,0,0,poorest
3,0,14,32,12,0,0,160,1,0,0,0,richest
3,24,10,33,17,0,0,160,0,1,0,0,richer
6,37,8,40,26,0,1,160,1,0,0,1,richer
2,0,14,37,17,0,1,160,1,0,0,0,richest
4,0,10,25,9,0,1,160,1,0,0,0,richest
4,17,10,27,11,0,0,160,0,1,0,0,richest
3,0,10,28,12,0,1,160,0,0,1,0,middle
3,10,15,24,3,0,1,160,1,0,0,1,middle
7,31,8,41,27,0,0,160,1,0,0,0,richest
6,0,10,29,13,0,0,160,0,1,0,1,richest
6,0,10,31,15,0,0,160,1,0,0,1,richest
5,40,8,40,26,0,0,160,0,1,0,1,middle
3,0,7,45,32,0,1,160,1,0,0,0,middle
3,27,16,37,15,0,1,160,1,0,0,1,richest
6,17,8,40,26,0,0,160,1,0,0,0,richer
2,24,16,31,9,0,0,160,1,0,0,0,richest
2,0,8,44,30,0,1,160,0,0,0,0,poorest
3,23,10,26,10,0,0,160,0,1,0,0,richer
4,0,16,29,7,0,0,160,1,0,0,0,richer
5,23,10,23,7,0,0,160,0,1,0,0,richer
6,0,16,28,6,0,1,160,0,1,0,0,poorest
4,17,8,45,31,0,0,165,1,0,0,0,richest
2,0,8,35,21,0,1,165,1,0,0,0,middle
