"","hhincome","educ_wife_lvl","educ_husb_lvl","hours_housewk_husb","hours_housewk_wife","educ_wife_lvl_LessHS","educ_wife_lvl_SomeUN","educ_wife_lvl_UNIV","educ_husb_lvl_LessHS","educ_husb_lvl_SomeUN","educ_husb_lvl_UNIV","both_univ","both_hs"
"6884",118,"LessHS","UNIV",2.05,5.97,1,0,0,0,0,1,0,0
"6885",106,"SomeUN","LessHS",0,3.84,0,1,0,1,0,0,0,0
"6886",149,"LessHS","LessHS",4.36,9.13,1,0,0,1,0,0,0,1
"6887",58,"LessHS","LessHS",0,0.59,1,0,0,1,0,0,0,1
"6888",129,"SomeUN","UNIV",0,6.48,0,1,0,0,0,1,0,0
"6889",79,"LessHS","SomeUN",0.17,2.26,1,0,0,0,1,0,0,0
"6890",154,"SomeUN","SomeUN",2.57,9.32,0,1,0,0,1,0,0,0
"6891",188,"LessHS","UNIV",10.79,15.57,1,0,0,0,0,1,0,0
"6892",115,"LessHS","LessHS",2.76,5.52,1,0,0,1,0,0,0,1
"6893",111,"LessHS","LessHS",0,4.82,1,0,0,1,0,0,0,1
"6894",117,"LessHS","LessHS",2.53,4.99,1,0,0,1,0,0,0,1
"6895",100,"SomeUN","SomeUN",0,3.04,0,1,0,0,1,0,0,0
"6896",154,"SomeUN","LessHS",3.9,9.19,0,1,0,1,0,0,0,0
"6897",175,"UNIV","UNIV",4.99,12.34,0,0,1,0,0,1,1,0
"6898",151,"LessHS","LessHS",4.79,9,1,0,0,1,0,0,0,1
"6899",152,"LessHS","LessHS",5.07,9.11,1,0,0,1,0,0,0,1
"6900",114,"LessHS","SomeUN",2.25,5.34,1,0,0,0,1,0,0,0
"6901",196,"LessHS","UNIV",10.29,16.33,1,0,0,0,0,1,0,0
"6902",134,"LessHS","LessHS",4.28,7.49,1,0,0,1,0,0,0,1
"6903",133,"SomeUN","UNIV",0.04,6.88,0,1,0,0,0,1,0,0
"6904",125,"LessHS","LessHS",3.22,6.34,1,0,0,1,0,0,0,1
"6905",142,"SomeUN","LessHS",2.38,7.67,0,1,0,1,0,0,0,0
"6906",200,"SomeUN","SomeUN",10.43,16.52,0,1,0,0,1,0,0,0
"6907",83,"LessHS","LessHS",0,2.17,1,0,0,1,0,0,0,1
"6908",214,"UNIV","SomeUN",13.43,19.58,0,0,1,0,1,0,0,0
"6909",170,"SomeUN","SomeUN",4.15,11.47,0,1,0,0,1,0,0,0
"6910",141,"LessHS","LessHS",3.23,7.7,1,0,0,1,0,0,0,1
"6911",90,"LessHS","LessHS",0,2.01,1,0,0,1,0,0,0,1
"6912",122,"SomeUN","SomeUN",0,5.56,0,1,0,0,1,0,0,0
"6913",79,"LessHS","LessHS",0,1.58,1,0,0,1,0,0,0,1
"6914",113,"SomeUN","SomeUN",0,4,0,1,0,0,1,0,0,0
"6915",142,"SomeUN","SomeUN",2.04,7.58,0,1,0,0,1,0,0,0
"6916",102,"LessHS","LessHS",0.59,4.02,1,0,0,1,0,0,0,1
"6917",82,"LessHS","LessHS",0,2.35,1,0,0,1,0,0,0,1
"6918",162,"UNIV","LessHS",5.8,10.19,0,0,1,1,0,0,0,0
"6919",131,"LessHS","LessHS",3.82,6.73,1,0,0,1,0,0,0,1
"6920",124,"LessHS","LessHS",0,5.25,1,0,0,1,0,0,0,1
"6921",109,"LessHS","SomeUN",0,4.11,1,0,0,0,1,0,0,0
"6922",146,"LessHS","LessHS",5.95,8.83,1,0,0,1,0,0,0,1
"6923",114,"LessHS","SomeUN",2.51,5.68,1,0,0,0,1,0,0,0
"6924",185,"LessHS","SomeUN",7.27,13.84,1,0,0,0,1,0,0,0
"6925",115,"LessHS","LessHS",0,4.35,1,0,0,1,0,0,0,1
"6926",65,"LessHS","LessHS",0,0.97,1,0,0,1,0,0,0,1
"6927",206,"SomeUN","UNIV",11.11,18.03,0,1,0,0,0,1,0,0
"6928",125,"LessHS","UNIV",3.22,6.74,1,0,0,0,0,1,0,0
"6929",164,"LessHS","LessHS",5.61,10.69,1,0,0,1,0,0,0,1
"6930",98,"LessHS","SomeUN",1.99,4.4,1,0,0,0,1,0,0,0
"6931",115,"LessHS","UNIV",1.23,5.39,1,0,0,0,0,1,0,0
"6932",98,"LessHS","LessHS",0,3.24,1,0,0,1,0,0,0,1
"6933",125,"SomeUN","SomeUN",0,5.59,0,1,0,0,1,0,0,0
"6934",154,"LessHS","SomeUN",4.21,9.64,1,0,0,0,1,0,0,0
"6935",135,"LessHS","LessHS",3.2,7.23,1,0,0,1,0,0,0,1
"6936",139,"LessHS","LessHS",3.11,7.88,1,0,0,1,0,0,0,1
"6937",134,"LessHS","LessHS",3.32,6.91,1,0,0,1,0,0,0,1
"6938",213,"UNIV","SomeUN",13.07,19.48,0,0,1,0,1,0,0,0
"6939",103,"LessHS","SomeUN",0.5,4.52,1,0,0,0,1,0,0,0
"6940",96,"LessHS","LessHS",0,2.76,1,0,0,1,0,0,0,1
"6941",165,"UNIV","SomeUN",5.5,11.15,0,0,1,0,1,0,0,0
"6942",162,"LessHS","UNIV",8.31,12.06,1,0,0,0,0,1,0,0
"6943",101,"SomeUN","LessHS",0,3.56,0,1,0,1,0,0,0,0
"6944",77,"LessHS","LessHS",0,2.23,1,0,0,1,0,0,0,1
"6945",146,"LessHS","LessHS",2.57,8,1,0,0,1,0,0,0,1
"6946",112,"LessHS","LessHS",2.2,4.87,1,0,0,1,0,0,0,1
"6947",158,"LessHS","LessHS",3.17,9.36,1,0,0,1,0,0,0,1
"6948",194,"SomeUN","SomeUN",8.28,15.22,0,1,0,0,1,0,0,0
"6949",123,"LessHS","SomeUN",0.14,5.92,1,0,0,0,1,0,0,0
"6950",147,"SomeUN","LessHS",3.61,8.7,0,1,0,1,0,0,0,0
"6951",143,"SomeUN","UNIV",3,8.39,0,1,0,0,0,1,0,0
"6952",145,"LessHS","SomeUN",3.81,8.67,1,0,0,0,1,0,0,0
"6953",125,"SomeUN","SomeUN",0.04,5.94,0,1,0,0,1,0,0,0
"6954",180,"UNIV","LessHS",7.68,13.13,0,0,1,1,0,0,0,0
"6955",126,"SomeUN","SomeUN",0.27,5.85,0,1,0,0,1,0,0,0
"6956",83,"LessHS","LessHS",0,2.54,1,0,0,1,0,0,0,1
"6957",116,"LessHS","SomeUN",0.16,4.88,1,0,0,0,1,0,0,0
"6958",125,"LessHS","SomeUN",1.81,5.69,1,0,0,0,1,0,0,0
"6959",155,"UNIV","SomeUN",2.88,9.18,0,0,1,0,1,0,0,0
"6960",165,"LessHS","LessHS",4.69,10.63,1,0,0,1,0,0,0,1
"6961",214,"UNIV","SomeUN",11.4,19.55,0,0,1,0,1,0,0,0
"6962",157,"LessHS","SomeUN",4.15,9.67,1,0,0,0,1,0,0,0
"6963",108,"LessHS","SomeUN",0,4.23,1,0,0,0,1,0,0,0
"6964",200,"SomeUN","UNIV",10.62,17.12,0,1,0,0,0,1,0,0
"6965",133,"SomeUN","SomeUN",0.36,6.55,0,1,0,0,1,0,0,0
"6966",172,"LessHS","SomeUN",5.9,11.86,1,0,0,0,1,0,0,0
"6967",139,"LessHS","LessHS",2.47,7.01,1,0,0,1,0,0,0,1
"6968",181,"UNIV","SomeUN",7,13.23,0,0,1,0,1,0,0,0
"6969",95,"LessHS","LessHS",0,2.93,1,0,0,1,0,0,0,1
"6970",188,"SomeUN","SomeUN",7.71,14.53,0,1,0,0,1,0,0,0
"6971",117,"SomeUN","LessHS",0,4.31,0,1,0,1,0,0,0,0
"6972",107,"LessHS","SomeUN",0,5.05,1,0,0,0,1,0,0,0
"6973",161,"LessHS","UNIV",5.22,10.73,1,0,0,0,0,1,0,0
"6974",87,"LessHS","LessHS",0,2.24,1,0,0,1,0,0,0,1
"6975",123,"LessHS","SomeUN",0.14,5.47,1,0,0,0,1,0,0,0
"6976",73,"LessHS","LessHS",0,1.04,1,0,0,1,0,0,0,1
"6977",161,"LessHS","SomeUN",5.29,11.24,1,0,0,0,1,0,0,0
"6978",131,"SomeUN","SomeUN",0.54,6.75,0,1,0,0,1,0,0,0
"6979",164,"SomeUN","LessHS",4.05,10.54,0,1,0,1,0,0,0,0
"6980",121,"LessHS","SomeUN",1,5.79,1,0,0,0,1,0,0,0
"6981",199,"SomeUN","UNIV",9.19,17.04,0,1,0,0,0,1,0,0
"6982",138,"LessHS","LessHS",2.81,7.44,1,0,0,1,0,0,0,1
"6983",158,"UNIV","SomeUN",4.32,10.16,0,0,1,0,1,0,0,0
"6984",149,"LessHS","LessHS",4.59,8.61,1,0,0,1,0,0,0,1
"6985",192,"UNIV","SomeUN",9.6,14.79,0,0,1,0,1,0,0,0
"6986",149,"LessHS","SomeUN",7.11,9.8,1,0,0,0,1,0,0,0
"6987",159,"LessHS","SomeUN",7.68,11.23,1,0,0,0,1,0,0,0
"6988",152,"LessHS","SomeUN",3.48,9.02,1,0,0,0,1,0,0,0
"6989",114,"LessHS","SomeUN",1.67,5.67,1,0,0,0,1,0,0,0
"6990",137,"SomeUN","LessHS",1.65,6.79,0,1,0,1,0,0,0,0
"6991",134,"LessHS","LessHS",4.29,7.44,1,0,0,1,0,0,0,1
"6992",196,"LessHS","UNIV",11.84,16.79,1,0,0,0,0,1,0,0
"6993",170,"SomeUN","SomeUN",6.29,11.92,0,1,0,0,1,0,0,0
"6994",187,"LessHS","UNIV",9.73,15.32,1,0,0,0,0,1,0,0
"6995",154,"LessHS","LessHS",4.99,9.92,1,0,0,1,0,0,0,1
"6996",156,"LessHS","LessHS",6.02,10.32,1,0,0,1,0,0,0,1
"6997",200,"SomeUN","UNIV",9.35,16.8,0,1,0,0,0,1,0,0
"6998",146,"LessHS","LessHS",2.69,8.3,1,0,0,1,0,0,0,1
"6999",206,"UNIV","SomeUN",10.35,17.67,0,0,1,0,1,0,0,0
"7000",136,"LessHS","LessHS",3.27,7.41,1,0,0,1,0,0,0,1
"7001",136,"LessHS","LessHS",3.55,7.15,1,0,0,1,0,0,0,1
"7002",194,"UNIV","UNIV",8.81,15.71,0,0,1,0,0,1,1,0
"7003",124,"UNIV","LessHS",1.15,5.93,0,0,1,1,0,0,0,0
"7004",163,"LessHS","UNIV",5.84,10.48,1,0,0,0,0,1,0,0
"7005",103,"LessHS","SomeUN",0.36,4.27,1,0,0,0,1,0,0,0
"7006",64,"LessHS","LessHS",0,0.57,1,0,0,1,0,0,0,1
"7007",200,"SomeUN","SomeUN",9.04,16.75,0,1,0,0,1,0,0,0
"7008",138,"LessHS","LessHS",4.55,7.68,1,0,0,1,0,0,0,1
"7009",118,"LessHS","LessHS",0,4.87,1,0,0,1,0,0,0,1
"7010",198,"SomeUN","SomeUN",7.93,16,0,1,0,0,1,0,0,0
"7011",171,"UNIV","UNIV",3.81,11.68,0,0,1,0,0,1,1,0
"7012",160,"LessHS","LessHS",6.35,10.05,1,0,0,1,0,0,0,1
"7013",52,"LessHS","LessHS",0,1.15,1,0,0,1,0,0,0,1
"7014",169,"LessHS","SomeUN",7.01,11.93,1,0,0,0,1,0,0,0
"7015",95,"LessHS","LessHS",2.49,3.91,1,0,0,1,0,0,0,1
"7016",77,"LessHS","LessHS",0.0899999999999999,2.13,1,0,0,1,0,0,0,1
"7017",157,"SomeUN","UNIV",2.78,9.92,0,1,0,0,0,1,0,0
"7018",143,"UNIV","UNIV",2.2,8.01,0,0,1,0,0,1,1,0
"7019",109,"LessHS","LessHS",0,3.85,1,0,0,1,0,0,0,1
"7020",206,"SomeUN","SomeUN",10.01,17.97,0,1,0,0,1,0,0,0
"7021",94,"LessHS","SomeUN",0,2.91,1,0,0,0,1,0,0,0
"7022",207,"UNIV","SomeUN",10.78,17.76,0,0,1,0,1,0,0,0
"7023",205,"SomeUN","UNIV",10.95,17.8,0,1,0,0,0,1,0,0
"7024",140,"LessHS","SomeUN",1.83,7.43,1,0,0,0,1,0,0,0
"7025",66,"LessHS","LessHS",0,1.76,1,0,0,1,0,0,0,1
"7026",99,"LessHS","LessHS",1.69,3.97,1,0,0,1,0,0,0,1
"7027",156,"LessHS","LessHS",6.3,10.41,1,0,0,1,0,0,0,1
"7028",125,"LessHS","SomeUN",5.11,6.9,1,0,0,0,1,0,0,0
"7029",161,"LessHS","LessHS",7.09,10.78,1,0,0,1,0,0,0,1
"7030",170,"LessHS","UNIV",6.87,12.4,1,0,0,0,0,1,0,0
"7031",205,"SomeUN","UNIV",10.49,17.65,0,1,0,0,0,1,0,0
"7032",86,"LessHS","LessHS",0,2.54,1,0,0,1,0,0,0,1
"7033",190,"SomeUN","SomeUN",8.25,14.64,0,1,0,0,1,0,0,0
"7034",110,"LessHS","LessHS",0,3.91,1,0,0,1,0,0,0,1
"7035",117,"LessHS","UNIV",0,4.93,1,0,0,0,0,1,0,0
"7036",160,"LessHS","SomeUN",7.7,11.35,1,0,0,0,1,0,0,0
"7037",160,"SomeUN","SomeUN",3.73,10.24,0,1,0,0,1,0,0,0
"7038",137,"LessHS","LessHS",2.6,7.63,1,0,0,1,0,0,0,1
"7039",127,"UNIV","UNIV",0,5.91,0,0,1,0,0,1,1,0
"7040",108,"LessHS","SomeUN",0.65,4.19,1,0,0,0,1,0,0,0
"7041",151,"LessHS","UNIV",7.22,9.83,1,0,0,0,0,1,0,0
"7042",91,"SomeUN","LessHS",0,2.35,0,1,0,1,0,0,0,0
"7043",180,"UNIV","SomeUN",8.4,13.45,0,0,1,0,1,0,0,0
"7044",61,"LessHS","LessHS",0,0.32,1,0,0,1,0,0,0,1
"7045",124,"SomeUN","LessHS",0,5.56,0,1,0,1,0,0,0,0
"7046",140,"LessHS","LessHS",3.41,7.29,1,0,0,1,0,0,0,1
"7047",73,"LessHS","LessHS",0,2.14,1,0,0,1,0,0,0,1
"7048",165,"SomeUN","SomeUN",4.08,10.88,0,1,0,0,1,0,0,0
"7049",138,"LessHS","LessHS",2.47,7.31,1,0,0,1,0,0,0,1
"7050",132,"LessHS","LessHS",2.57,6.69,1,0,0,1,0,0,0,1
"7051",112,"LessHS","SomeUN",0,4.22,1,0,0,0,1,0,0,0
"7052",148,"LessHS","LessHS",2.97,8.62,1,0,0,1,0,0,0,1
"7053",127,"LessHS","LessHS",4.33,6.25,1,0,0,1,0,0,0,1
"7054",77,"LessHS","LessHS",0,1.16,1,0,0,1,0,0,0,1
"7055",173,"LessHS","UNIV",7.86,12.66,1,0,0,0,0,1,0,0
"7056",55,"LessHS","LessHS",0,0.94,1,0,0,1,0,0,0,1
"7057",164,"SomeUN","UNIV",4.61,11.12,0,1,0,0,0,1,0,0
"7058",92,"LessHS","LessHS",0,3.03,1,0,0,1,0,0,0,1
"7059",97,"LessHS","SomeUN",0,3.15,1,0,0,0,1,0,0,0
"7060",120,"SomeUN","SomeUN",0,5.38,0,1,0,0,1,0,0,0
"7061",89,"LessHS","LessHS",0,3,1,0,0,1,0,0,0,1
"7062",155,"LessHS","SomeUN",6.31,10.37,1,0,0,0,1,0,0,0
"7063",166,"UNIV","UNIV",3.21,10.77,0,0,1,0,0,1,1,0
"7064",85,"LessHS","LessHS",0,2.97,1,0,0,1,0,0,0,1
"7065",103,"LessHS","SomeUN",1.03,4.36,1,0,0,0,1,0,0,0
"7066",96,"LessHS","LessHS",0,2.97,1,0,0,1,0,0,0,1
"7067",123,"SomeUN","LessHS",1.44,5.41,0,1,0,1,0,0,0,0
"7068",120,"LessHS","LessHS",3.62,5.89,1,0,0,1,0,0,0,1
"7069",128,"LessHS","LessHS",3.38,6.47,1,0,0,1,0,0,0,1
"7070",161,"SomeUN","SomeUN",3.76,10.13,0,1,0,0,1,0,0,0
"7071",139,"LessHS","LessHS",3.54,7.6,1,0,0,1,0,0,0,1
"7072",117,"LessHS","LessHS",0,4.98,1,0,0,1,0,0,0,1
"7073",107,"LessHS","LessHS",0.64,4.1,1,0,0,1,0,0,0,1
"7074",121,"SomeUN","SomeUN",0,4.72,0,1,0,0,1,0,0,0
"7075",183,"LessHS","SomeUN",9.52,14.19,1,0,0,0,1,0,0,0
"7076",121,"UNIV","UNIV",0,5.18,0,0,1,0,0,1,1,0
"7077",126,"SomeUN","SomeUN",0,5.96,0,1,0,0,1,0,0,0
"7078",121,"LessHS","SomeUN",3.98,6.35,1,0,0,0,1,0,0,0
"7079",159,"LessHS","LessHS",4.67,9.76,1,0,0,1,0,0,0,1
"7080",106,"LessHS","UNIV",0.16,4.34,1,0,0,0,0,1,0,0
"7081",183,"SomeUN","UNIV",6.91,14.17,0,1,0,0,0,1,0,0
"7082",139,"LessHS","SomeUN",2.87,8.01,1,0,0,0,1,0,0,0
"7083",102,"LessHS","SomeUN",0.36,3.69,1,0,0,0,1,0,0,0
"7084",107,"LessHS","LessHS",0,3.94,1,0,0,1,0,0,0,1
"7085",140,"LessHS","LessHS",1.32,7.37,1,0,0,1,0,0,0,1
"7086",89,"LessHS","LessHS",0,2.41,1,0,0,1,0,0,0,1
"7087",203,"LessHS","UNIV",11.41,17.74,1,0,0,0,0,1,0,0
"7088",144,"LessHS","UNIV",4.75,8.89,1,0,0,0,0,1,0,0
"7089",136,"LessHS","LessHS",2.86,7.63,1,0,0,1,0,0,0,1
"7090",171,"LessHS","UNIV",7.16,12.56,1,0,0,0,0,1,0,0
"7091",163,"LessHS","LessHS",4.24,10.67,1,0,0,1,0,0,0,1
"7092",109,"LessHS","LessHS",0,3.96,1,0,0,1,0,0,0,1
"7093",130,"LessHS","SomeUN",2.37,6.33,1,0,0,0,1,0,0,0
"7094",141,"UNIV","LessHS",4.89,7.95,0,0,1,1,0,0,0,0
"7095",133,"SomeUN","LessHS",2.77,6.56,0,1,0,1,0,0,0,0
"7096",96,"LessHS","LessHS",0,2.73,1,0,0,1,0,0,0,1
"7097",113,"LessHS","LessHS",0.0199999999999996,4.38,1,0,0,1,0,0,0,1
"7098",142,"SomeUN","UNIV",1.04,7.72,0,1,0,0,0,1,0,0
"7099",119,"SomeUN","UNIV",0,5.36,0,1,0,0,0,1,0,0
"7100",161,"LessHS","SomeUN",6.81,11.26,1,0,0,0,1,0,0,0
"7101",171,"LessHS","SomeUN",7.22,12.17,1,0,0,0,1,0,0,0
"7102",161,"UNIV","UNIV",4.78,10.17,0,0,1,0,0,1,1,0
"7103",141,"LessHS","LessHS",2.02,7.86,1,0,0,1,0,0,0,1
"7104",115,"LessHS","UNIV",4.89,6.52,1,0,0,0,0,1,0,0
"7105",140,"LessHS","LessHS",2.04,7.51,1,0,0,1,0,0,0,1
"7106",149,"SomeUN","UNIV",2.6,9.23,0,1,0,0,0,1,0,0
"7107",90,"LessHS","LessHS",2.77,3.65,1,0,0,1,0,0,0,1
"7108",102,"LessHS","LessHS",0.3,3.46,1,0,0,1,0,0,0,1
"7109",161,"LessHS","SomeUN",9.11,11.65,1,0,0,0,1,0,0,0
"7110",123,"SomeUN","SomeUN",0,5.56,0,1,0,0,1,0,0,0
"7111",100,"LessHS","SomeUN",0,3.35,1,0,0,0,1,0,0,0
"7112",92,"SomeUN","LessHS",0,2.39,0,1,0,1,0,0,0,0
"7113",160,"SomeUN","SomeUN",3.62,10.17,0,1,0,0,1,0,0,0
"7114",74,"SomeUN","LessHS",0,1.17,0,1,0,1,0,0,0,0
"7115",152,"SomeUN","LessHS",5.81,8.84,0,1,0,1,0,0,0,0
"7116",104,"LessHS","LessHS",0,3.32,1,0,0,1,0,0,0,1
"7117",83,"LessHS","LessHS",0,1.73,1,0,0,1,0,0,0,1
"7118",201,"SomeUN","UNIV",10.07,16.91,0,1,0,0,0,1,0,0
"7119",151,"LessHS","LessHS",2.55,8.35,1,0,0,1,0,0,0,1
"7120",150,"LessHS","SomeUN",4.77,9.24,1,0,0,0,1,0,0,0
"7121",111,"LessHS","LessHS",0,3.91,1,0,0,1,0,0,0,1
"7122",112,"LessHS","SomeUN",0.58,5.13,1,0,0,0,1,0,0,0
"7123",99,"LessHS","LessHS",0,3.22,1,0,0,1,0,0,0,1
"7124",89,"LessHS","LessHS",0.61,3.07,1,0,0,1,0,0,0,1
"7125",108,"LessHS","LessHS",0,3.68,1,0,0,1,0,0,0,1
"7126",180,"LessHS","SomeUN",9.53,13.62,1,0,0,0,1,0,0,0
"7127",175,"UNIV","SomeUN",6.61,12.91,0,0,1,0,1,0,0,0
"7128",135,"LessHS","LessHS",3.95,7.52,1,0,0,1,0,0,0,1
"7129",89,"LessHS","LessHS",0,2.27,1,0,0,1,0,0,0,1
"7130",162,"SomeUN","SomeUN",4.18,10.36,0,1,0,0,1,0,0,0
"7131",150,"UNIV","UNIV",1.63,8.72,0,0,1,0,0,1,1,0
"7132",150,"LessHS","LessHS",5.1,8.92,1,0,0,1,0,0,0,1
"7133",144,"LessHS","LessHS",4.19,8.38,1,0,0,1,0,0,0,1
"7134",124,"UNIV","SomeUN",0.92,5.47,0,0,1,0,1,0,0,0
"7135",113,"LessHS","LessHS",0,4.68,1,0,0,1,0,0,0,1
"7136",113,"SomeUN","SomeUN",0,4.34,0,1,0,0,1,0,0,0
"7137",126,"SomeUN","LessHS",1.03,5.72,0,1,0,1,0,0,0,0
"7138",141,"LessHS","LessHS",2.65,7.68,1,0,0,1,0,0,0,1
"7139",143,"LessHS","UNIV",3.77,8.72,1,0,0,0,0,1,0,0
"7140",186,"SomeUN","LessHS",7.84,14.39,0,1,0,1,0,0,0,0
"7141",120,"LessHS","LessHS",0.16,5.31,1,0,0,1,0,0,0,1
"7142",73,"LessHS","LessHS",0,1.59,1,0,0,1,0,0,0,1
"7143",106,"LessHS","SomeUN",0,4.09,1,0,0,0,1,0,0,0
"7144",110,"LessHS","LessHS",2.61,4.69,1,0,0,1,0,0,0,1
"7145",151,"LessHS","SomeUN",3.36,9.47,1,0,0,0,1,0,0,0
"7146",121,"UNIV","UNIV",0,5.01,0,0,1,0,0,1,1,0
"7147",192,"UNIV","LessHS",11.37,15.42,0,0,1,1,0,0,0,0
"7148",83,"LessHS","LessHS",0,2.2,1,0,0,1,0,0,0,1
"7149",156,"LessHS","UNIV",5.38,10.42,1,0,0,0,0,1,0,0
"7150",175,"LessHS","SomeUN",8.02,13.25,1,0,0,0,1,0,0,0
"7151",185,"UNIV","SomeUN",9.39,13.89,0,0,1,0,1,0,0,0
"7152",98,"LessHS","LessHS",0,3.33,1,0,0,1,0,0,0,1
"7153",127,"LessHS","UNIV",1.8,6.71,1,0,0,0,0,1,0,0
"7154",205,"LessHS","UNIV",12.09,18.14,1,0,0,0,0,1,0,0
"7155",97,"LessHS","LessHS",0.29,3.45,1,0,0,1,0,0,0,1
"7156",138,"LessHS","LessHS",2.6,7.5,1,0,0,1,0,0,0,1
"7157",112,"SomeUN","UNIV",0,4.92,0,1,0,0,0,1,0,0
"7158",155,"LessHS","SomeUN",5.4,10.12,1,0,0,0,1,0,0,0
"7159",88,"LessHS","LessHS",1.72,3.04,1,0,0,1,0,0,0,1
"7160",176,"SomeUN","SomeUN",5.63,12.25,0,1,0,0,1,0,0,0
"7161",108,"LessHS","SomeUN",0,4.04,1,0,0,0,1,0,0,0
"7162",178,"SomeUN","SomeUN",5.67,12.2,0,1,0,0,1,0,0,0
"7163",139,"UNIV","UNIV",2.51,7.51,0,0,1,0,0,1,1,0
"7164",228,"UNIV","SomeUN",17.08,22.34,0,0,1,0,1,0,0,0
"7165",160,"LessHS","SomeUN",5.13,11.05,1,0,0,0,1,0,0,0
"7166",85,"LessHS","LessHS",0,2.29,1,0,0,1,0,0,0,1
"7167",205,"SomeUN","UNIV",10.27,17.57,0,1,0,0,0,1,0,0
"7168",89,"LessHS","LessHS",0,1.96,1,0,0,1,0,0,0,1
"7169",188,"LessHS","SomeUN",10.02,14.73,1,0,0,0,1,0,0,0
"7170",148,"LessHS","SomeUN",3.92,8.97,1,0,0,0,1,0,0,0
"7171",54,"LessHS","LessHS",0,0.22,1,0,0,1,0,0,0,1
"7172",119,"LessHS","LessHS",0.96,5.24,1,0,0,1,0,0,0,1
"7173",190,"UNIV","SomeUN",8.85,15.04,0,0,1,0,1,0,0,0
"7174",92,"UNIV","LessHS",0,2.56,0,0,1,1,0,0,0,0
"7175",130,"UNIV","SomeUN",0.96,6.78,0,0,1,0,1,0,0,0
"7176",163,"LessHS","LessHS",5.69,10.33,1,0,0,1,0,0,0,1
"7177",137,"UNIV","SomeUN",0.81,7.24,0,0,1,0,1,0,0,0
"7178",119,"LessHS","LessHS",1.38,4.92,1,0,0,1,0,0,0,1
"7179",93,"LessHS","LessHS",0,2.31,1,0,0,1,0,0,0,1
"7180",98,"SomeUN","LessHS",0,2.71,0,1,0,1,0,0,0,0
"7181",195,"SomeUN","SomeUN",8.72,15.88,0,1,0,0,1,0,0,0
"7182",171,"LessHS","LessHS",6.76,12.01,1,0,0,1,0,0,0,1
"7183",108,"LessHS","LessHS",0.63,4.24,1,0,0,1,0,0,0,1
"7184",178,"LessHS","SomeUN",9.34,13.66,1,0,0,0,1,0,0,0
"7185",178,"LessHS","LessHS",6.22,12.82,1,0,0,1,0,0,0,1
"7186",167,"LessHS","SomeUN",5.69,11.53,1,0,0,0,1,0,0,0
"7187",132,"LessHS","LessHS",2.36,6.89,1,0,0,1,0,0,0,1
"7188",162,"UNIV","SomeUN",6.14,10.42,0,0,1,0,1,0,0,0
"7189",170,"LessHS","LessHS",4.61,11.55,1,0,0,1,0,0,0,1
"7190",82,"LessHS","LessHS",0,2.05,1,0,0,1,0,0,0,1
"7191",168,"UNIV","UNIV",3.33,11.5,0,0,1,0,0,1,1,0
"7192",100,"LessHS","LessHS",3.23,4.63,1,0,0,1,0,0,0,1
"7193",99,"SomeUN","LessHS",1.34,3.32,0,1,0,1,0,0,0,0
"7194",171,"SomeUN","LessHS",6.71,11.93,0,1,0,1,0,0,0,0
"7195",105,"LessHS","LessHS",0.22,3.88,1,0,0,1,0,0,0,1
"7196",181,"LessHS","SomeUN",6.8,13.49,1,0,0,0,1,0,0,0
"7197",192,"SomeUN","SomeUN",8.7,15.13,0,1,0,0,1,0,0,0
"7198",159,"UNIV","SomeUN",5.67,10.37,0,0,1,0,1,0,0,0
"7199",107,"SomeUN","SomeUN",0,3.52,0,1,0,0,1,0,0,0
"7200",92,"LessHS","LessHS",0,2.54,1,0,0,1,0,0,0,1
"7201",151,"LessHS","UNIV",4.32,9.63,1,0,0,0,0,1,0,0
"7202",113,"LessHS","LessHS",0,4.28,1,0,0,1,0,0,0,1
"7203",115,"LessHS","LessHS",0,4.98,1,0,0,1,0,0,0,1
"7204",102,"LessHS","SomeUN",0.81,4.21,1,0,0,0,1,0,0,0
"7205",135,"LessHS","SomeUN",4.15,7.62,1,0,0,0,1,0,0,0
"7206",163,"SomeUN","UNIV",4.2,11,0,1,0,0,0,1,0,0
"7207",165,"LessHS","UNIV",6.46,11.21,1,0,0,0,0,1,0,0
"7208",166,"LessHS","SomeUN",6.11,11.12,1,0,0,0,1,0,0,0
"7209",111,"LessHS","LessHS",1.05,4.42,1,0,0,1,0,0,0,1
"7210",165,"LessHS","SomeUN",6.51,11.49,1,0,0,0,1,0,0,0
"7211",186,"UNIV","UNIV",9.88,14.24,0,0,1,0,0,1,1,0
"7212",126,"LessHS","LessHS",2.66,6.03,1,0,0,1,0,0,0,1
"7213",162,"LessHS","SomeUN",5.56,10.53,1,0,0,0,1,0,0,0
"7214",71,"LessHS","LessHS",0,0.95,1,0,0,1,0,0,0,1
"7215",131,"LessHS","LessHS",0.32,6.23,1,0,0,1,0,0,0,1
"7216",92,"LessHS","SomeUN",0,2.93,1,0,0,0,1,0,0,0
"7217",101,"LessHS","SomeUN",0.34,4.32,1,0,0,0,1,0,0,0
"7218",96,"LessHS","LessHS",0,2.74,1,0,0,1,0,0,0,1
"7219",133,"LessHS","LessHS",0.88,6.54,1,0,0,1,0,0,0,1
"7220",116,"SomeUN","SomeUN",0.0999999999999996,4.67,0,1,0,0,1,0,0,0
